title,img,type,netflix_id,synopsis,rating,year,runtime,imdb_id,poster,top250,top250tv,title_date
Outside the Wire,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABbPU1FyUUWTnTgTdPZNjaTsDuV8Xe2dURhrl688bTXXJeGBIpgZCqyr8H6Cg86j7LmEEhP5EDzD2rzMXprBO9CXsGSNBgzwcLr00ohgqH2ekbSw2lCvIt2nVcQk.jpg?r=7d6,movie,81074110,"In the near future, a drone pilot sent into a war zone finds himself paired with a top-secret android officer on a mission to stop a nuclear attack.",7.9,2021,6952,tt10451914,https://m.media-amazon.com/images/M/MV5BNmM2MWQ0NzktNzU0OS00MjYzLTkxNDYtMzliNTA5ZmNkMmZlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,0,0,16/1/21
Made You Look: A True Story About Fake Art,https://occ-0-4039-1500.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABRlXt2Hhvr1beUK_UXGRT-CFTHeXlL1JD3GBQMM0LYQLdxA_81TVVLa6xiikYUKo9odL5UF4zM41b-qJKMQfhdDp3w.jpg?r=0bf,movie,81406333,"A woman walks into a New York gallery with a cache of unknown masterworks. Thus begins a story of art world greed, willfulness and a high-stakes con.",7.9,2020,5413,tt11994750,https://m.media-amazon.com/images/M/MV5BYTFiMGViMzctZmM5OS00ZGQxLWE2MjQtNTU5YzY2Y2MxYWRhXkEyXkFqcGdeQXVyMDk2NDg2OA@@._V1_SX300.jpg,0,0,23/2/21
Angel‘s Time,https://occ-0-1361-988.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABYjjiotW_nqV8T2VdCZTIjOTe9F3fc8D_YTg-L7vOXMvJnzGHRFTJbkAZjXS8RnPSd5xPE5Jkhz8wWAYN_kVCg8fjw.jpg?r=681,movie,81389605,"Inside a hospital where they meet, hope blossoms alongside friendship for a sick high school student and an athlete in need of surgery.",7.9,2018,6167,tt0162065,https://m.media-amazon.com/images/M/MV5BODU0M2NjZjgtZmQ1Zi00OWIyLTg1ODctMTg4Njg0MmE5YzU4XkEyXkFqcGdeQXVyNzA5NjUyNjM@._V1_SX300.jpg,0,0,28/2/21
Picture a Scientist,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABYHmD3vNh-6_iZwCUL2YSy7kT6HzqyEaT97oGjxuBts__sQtI60mQYDB2CkNmnyOXA0JF4k08QfAS7p27GQ8nIojAA.jpg?r=ae6,movie,81303549,"In this documentary, leading women scientists discuss the inequalities they've faced as they set out to create a new formula to make STEM open to all.",7.9,2020,5833,tt11906032,https://m.media-amazon.com/images/M/MV5BZjFlNWE4OTEtNzc5MS00OTlhLWI4NzUtNGZlYjI2ZDc4ZmJiXkEyXkFqcGdeQXVyMjI2ODgzMTY@._V1_SX300.jpg,0,0,13/6/21
Bohemian Rhapsody,https://occ-0-993-988.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABUue6yv-h4SGMBAeMnB-UWwb8gm1RoLpNYDsEHa7PGUytv3V7A8nrsSzL5RaUZwf1H9HIw1GRaXafXuOdsn_n1AMcA.jpg?r=0f1,movie,80994899,A shy misfit transforms into iconic Queen singer Freddie Mercury in this biopic inspired by the band‘s tumultuous rise to fame and personal struggles.,7.9,2018,8074,tt1727824,https://m.media-amazon.com/images/M/MV5BMTA2NDc3Njg5NDVeQTJeQWpwZ15BbWU4MDc1NDcxNTUz._V1_SX300.jpg,0,0,15/7/21
his,https://occ-0-993-988.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdj7bSFOW_n2O1uGGdPXoP16iKLnY4MMJHtpz-oZTyfi00i_2wSADnwZVFYK6pOcsXzKXF0Tu6TPzb_V6xUmD55S8A.jpg?r=64e,movie,81338785,"Years after they broke up, Shun‘s closeted rural life is upended when his ex-boyfriend arrives with his daughter Sora, wanting to start over together.",7.9,2020,7580,tt5607976,https://m.media-amazon.com/images/M/MV5BYmI0M2YwZGItZGYxOC00NTc5LTljY2EtYjBjMTE0MDkxNTMwXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,0,0,5/9/21
If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,https://occ-0-114-116.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABVWs6RHBYlW8vnTDq4HmFEAkZyBKYsQiXvkCQPWPIqMAgCiPeE_Hx8LD_x6qsN1_Ec8CJd8mCjFk-x58chBVQQw7WQ.jpg?r=31d,movie,80993413,"Using interviews and archival footage, this documentary charts the story of the legendary Southern rockers with a focus on front man Ronnie Van Zant.",7.9,2018,5827,tt6214722,https://m.media-amazon.com/images/M/MV5BMDE5NTQ0NmYtZjBhNC00YmFhLWJiZmUtNzQ5Mzc2MTY1YzU4XkEyXkFqcGdeQXVyMTQ0MjYyOTQ@._V1_SX300.jpg,0,0,8/9/21
Dignitate,https://occ-0-2340-64.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQaXfuik2C2Quil42lZeVutp_koc1DwZ8SUu_Xy0RpsZtAZuwPWF94rb-3knbJNbnjp8o5D_tBjrsn4MKgzlT8Y4aQ.jpg?r=d09,movie,81493053,"A lively new student doesn't get along with her hot-headed classmate, but things take a turn when someone from their past reappears in their lives.",7.9,2020,6411,tt10816420,https://m.media-amazon.com/images/M/MV5BM2I0NDU0NzQtNTViMS00NDQxLWIxMzYtZmM0NDQ0YzUyN2I2XkEyXkFqcGdeQXVyNzEzNjU1NDg@._V1_SX300.jpg,0,0,1/10/21
"Quo vadis, Aida?",https://occ-0-179-299.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQr2KCX--dRO93nffiGKjbgrXC3JW_D9miSBP_mwgPgHG5On65OQw4dDx_Mplczw92MbxcmQAFfcZHe9ArsVjv4nWg.jpg?r=9d1,movie,81435776,"In 1995 Srebrenica, a translator strives to protect her family from Serbian troops and help thousands of civilians seeking protection at the U.N. base.",7.9,2021,6259,tt8633462,https://m.media-amazon.com/images/M/MV5BNjMxMzAxMTUtNjY3Mi00MjZiLTgyYjMtNzAwZGI4YzViNGQxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,0,0,18/10/21
The Sparks Brothers,https://occ-0-7-6.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABYlZRwshBrsm14ajBDwUMxhhPGZXQoSod8B6UIXC8oT6Oq8ZiyP24HiCsZ86REWJMHoVRwqWsTRM251pk10PHKUm5g.jpg?r=fbd,movie,81436982,"With interviews from rock‘s top talents, this exciting documentary pays tribute to the unconventional 50-year journey of American pop-rock duo Sparks.",7.9,2021,8465,tt8610436,https://m.media-amazon.com/images/M/MV5BNTA0YTE5M2MtZTc0Ny00ODViLWI2ZjItOTU3YzJmNzdhYjI3XkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_SX300.jpg,0,0,28/10/21
Gather,https://occ-0-114-116.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABbJhyvmbJLVucAM62F4iW5jjyy3qR62BJ9jkdo9sAQVZ7GBeb443Y9smuxWEz1-J-6ASjjZswgBbxRfhY0Fvq26FTg.jpg?r=952,movie,81152263,This documentary takes a close look at Indigenous American movements that aim to rediscover identity and reclaim sovereignty through ancestral foods.,7.9,2020,4469,tt9309756,https://m.media-amazon.com/images/M/MV5BMDM5OWMzOWItNGI1OC00MDNhLTgzYzUtMGIzYTQ3ZGZlZmNjXkEyXkFqcGdeQXVyMjMxMzkyMTE@._V1_SX300.jpg,0,0,1/11/21
The Coming Back Out Ball,https://occ-0-3942-2567.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABSpVtKbiIqhcujw_ZtiwDEvw0MitO8Swq6znZ2jJcEmJGRbHHV5Via1rVpVRkc_wyay7PN-I43NIDVpngcLRqlQNTg.jpg?r=6d5,movie,81498220,"This documentary offers a glimpse into an event that invites LGBTI+ elders to come together, combat isolation and celebrate their accomplishments.",7.9,2018,5163,tt8391350,https://m.media-amazon.com/images/M/MV5BMzViMTA2ZWYtZTM4MC00MDQzLTkyMjctN2M5ZWY4OTM3YmE2XkEyXkFqcGdeQXVyMzY3MjYxMjQ@._V1_SX300.jpg,0,0,2/11/21
The Haunted House: The Secret of the Cave,https://occ-0-2219-988.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABb-0zmDyC29c1i4dwPUAs4GZfK4RHfhdpZeS24KdNa1NuLh6tAMlDNjQ89Bxp5CfWPuqSNGR15nMziESonDLkSJlxg.jpg?r=f87,movie,81026450,Two siblings from an apartment complex built over a century ago team up with a 102-year-old goblin named Sinbi. Based on the Sinbi apartment series.,7.9,2018,4074,tt8714776,https://m.media-amazon.com/images/M/MV5BNWViNjNkZTUtNjg4ZS00ZDAxLWJiNTUtODE0Yjg2MjYyZWU4XkEyXkFqcGdeQXVyNzEyMDQ1MDA@._V1_SX300.jpg,0,0,1/12/21
Cream,https://occ-0-5098-1490.1.nflxso.net/dnm/api/v6/1lcgfy_NA26l7dfd356LqCUdNPM/AAAABQTq0by_Tz07PQnYZlDEkM_-LTCE7_KRj3-n_sY5XelOfFw8hhmT3iCmXC0pXpJj_vXmW_8JO3mvBxvyEX0pSaF0Dr5SD8Fj9pd2cWtYyLLsb-A.jpg?r=d03,movie,81573626,"To save her caf√© from bankruptcy, a baker employs a fake husband and son to enter a competition for family businesses that need financial support.",7.9,2021,5309,tt6932742,https://m.media-amazon.com/images/M/MV5BOGQyOGMyMGItOGYyNy00MWM3LTk4NmMtYTBlMGE5OTU3M2MzXkEyXkFqcGdeQXVyMjYxMzY2NDk@._V1_SX300.jpg,0,0,16/4/22
Manu,https://occ-0-5098-1490.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABaY47h1gqKOc0UjcW0SfOkLQcXETksD7jrvcuw8PPb4SigiV19RytyfFpkr1NJwzY317IR47CwHrq6O5Lxfv6sRzow.jpg?r=dae,movie,81471279,"Emmanuelle Bonmariage trains her lens on her pioneering filmmaker father, exploring Manu‘s complexities and contradictions as Alzheimer‘s afflicts him.",7.9,2018,5559,tt6615648,https://m.media-amazon.com/images/M/MV5BN2IyMzExZDEtMzU0NC00NTIxLWI0M2EtOGMyOTFkOTYwOGE2XkEyXkFqcGdeQXVyNTgxODY5ODI@._V1_SX300.jpg,0,0,2/5/22
"Let‘s Tie The Knot, Honey!",https://occ-0-3607-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQBw0-dxUHXXBYZIVNYeaSxiJ1Wrvu0E1lss01Asc6LNrJ5a4sfEHtSNLEL1a3Vn3rUsIBvNYLgAazMyjJsm05nC7g.jpg?r=9ca,movie,81416513,"Ready to finally tie the knot, a young couple struggles to plan the perfect wedding while juggling various obstacles and odd characters.",7.9,2022,5985,tt1139797,https://m.media-amazon.com/images/M/MV5BOWM4NTY2NTMtZDZlZS00NTgyLWEzZDMtODE3ZGI1MzI3ZmU5XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,0,0,3/5/22
Moz and I,https://occ-0-2418-3211.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABeRuJy6k4mvJWbudT9hHTspm7CzFuMn3-6WB5NtGwVXcllDjITIGYLs2AnOf2G4dS9iDfockrHVLNQirl1l2-I_0mZO1qMsZnA.jpg?r=966,movie,81471415,"This documentary follows Luis Le Nuit, a DJ and diehard Morrissey fan, exploring his personal evolution and the indie music scene in Barcelona.",7.9,2019,3678,tt10913554,https://m.media-amazon.com/images/M/MV5BM2Q1OTRjYzMtMGRiYS00Mzc1LWFmYjctMDhiOGVkNTAwNDY0XkEyXkFqcGdeQXVyMzQ1MDEwNjE@._V1_SX300.jpg,0,0,30/5/22
Jane Fonda & Lily Tomlin: Ladies Night Live,https://occ-0-3255-2567.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdusF77NRGrFIF1SrhxIYeFLWMmkfbX38k7jWs0uUblFOY-gkpiQnUuXIDgE-nRSyQxCt_9Dc-RMvmyYfQ3Hvac1AvISojdsvCGRIs3o57jmiefW6raWflU1Ar2nizfC4EQ.jpg?r=60f,movie,81248608,"Jane Fonda and Lily Tomlin host an iconic celebration of women in comedy with stand-up sets from Cristela Alonzo, Margaret Cho, Michelle Buteau and more.",7.9,2022,4063,tt7689958,https://m.media-amazon.com/images/M/MV5BMWI3ZGQ4MTItZDYwNy00M2M5LWE4YmQtZTA2ZjE0MWE2YTdlXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg,0,0,14/6/22
India‘s Forgotten People,https://occ-0-1489-1490.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABTb5SAA8Oh5ebb6Pg8qBfx9OjGkRt10rZM_yMk_fHv3P1cp13tUMP1F0IIihrMbVGgEjwQ9ubrT6KTMLl8tkuzSh57Nr1PjtRQ.jpg?r=c94,movie,81471167,"Deana Uppal uncovers the story of India‚Äôs Gadia Lohars, from respected royal armorers to impoverished nomadic blacksmiths who forge tools from scraps.",7.9,2020,3121,tt0107214,https://m.media-amazon.com/images/M/MV5BMjEwNTU1NDc0Nl5BMl5BanBnXkFtZTcwMDQwMDkxMQ@@._V1_SX300.jpg,0,0,17/7/22
Togo,https://occ-0-1739-2567.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABYcosxoDBLiAOtE1hOEIoAg5D0V3Hn9SCHpt6Fo6-d7CwdzI-tsZ6yAUmvJ0AWGhbrE2bY06yWLgZFem_DJBNF7dkDD-jvFCbDc6hG4i6vQNwy9v9DYyfpdAY69nWR1xtro.jpg?r=1e8,movie,81504388,A man who looks after cars parked on his turf must protect his livelihood when traffickers attempt to make him and his pals sell drugs on the streets.,7.9,2022,5741,tt5116302,https://m.media-amazon.com/images/M/MV5BNjJkYTc5N2UtMGRlMC00M2FmLTk0ZWMtOTYxNDUwNjI2YzljXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,0,0,5/10/22
Jujutsu Kaisen 0: The Movie,https://occ-0-6420-395.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABTwtIDUM_voK6D2PKzMWbzKJvwcFNbYamaTaJAArAHSi61nq7eJm-UDsmdU03Zaf3SayaoWmVyN_67FB5LTk4xkQspjZABSZ0l921hSmlRzUN4p-2tRrnT6O4jrWDwAV60-vy8Jtj4WuS64Fl96WAvYHCYRSNuR01Q.jpg?r=719,movie,81602834,"A despondent high school student enrolls in Jujutsu High so he can break the violent curse haunting him, in this prequel to the ""Jujutsu Kaisen"" series.",7.9,2021,6297,tt14331144,https://m.media-amazon.com/images/M/MV5BYzFmMjAwMDYtNzM0Zi00NjY2LWFjMjYtMGQ1OTRiZjk5YjJkXkEyXkFqcGdeQXVyMTMwODY5NDc2._V1_SX300.jpg,0,0,7/10/22
Midnight,https://occ-0-1223-58.1.nflxso.net/dnm/api/v6/oQyw8Fv9eE41UPapt7zHvdUdzrE/AAAABYcXFW10P6dlKcY4XFBipBvRE1UqFSz2p_SuI4Q8KBH7c8k3uI7zplViOeujfpz_BbpE6y-tA0zGofO1xe5dKgjyu80-44qeBg.jpg?r=da2,movie,81624337,A young deaf woman becomes the target of a serial killer and must overcome her own limitations in a desperate attempt to stay alive.,7.9,2021,6182,tt0031647,https://m.media-amazon.com/images/M/MV5BNzNiYmUzZDAtNmMwMy00ZGNmLWIzODMtMWRiZTJjYWVmN2I0XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,0,0,14/10/22
My Thoughts Are Silent,https://occ-0-6308-2773.1.nflxso.net/dnm/api/v6/oQyw8Fv9eE41UPapt7zHvdUdzrE/AAAABU-dXZoUiDxv8aF4uWDN0L0lfi6CIBLPIXQx8totjmkgFEgnea3JdFfbxQ36QOmyaJYEQUDeVsiFnQDm21gTn69Jf58J17Y6SQ.jpg?r=90c,movie,81637637,"A sound engineer sets out to record the audio of Ukrainian animals for a lucrative job, but his plans go awry when his mother decides to tag along.",7.9,2019,6241,tt7876510,https://m.media-amazon.com/images/M/MV5BNzcxMzFmYzYtMjU0Mi00YTQzLWIwYzItN2NmZmY3NzRiNWMyXkEyXkFqcGdeQXVyMjk1NzAxNg@@._V1_SX300.jpg,0,0,21/10/22
Tina,https://occ-0-4012-1433.1.nflxso.net/dnm/api/v6/oQyw8Fv9eE41UPapt7zHvdUdzrE/AAAABWdtq5-4v0GJ5Zsuv7Pme5BZHnjw35jFc33iEa_qJGW0VUHo-uynrHNWcGDVK-iUG3ZYY5ONPCiWWXT8vD0Hbbl_J71mh9eiDg.jpg?r=e07,movie,81428525,"Personal footage, photos, audiotapes and interviews with the legend herself tell the story of Tina Turner in sprawling yet intimate detail.",7.9,2021,7104,tt8399720,https://m.media-amazon.com/images/M/MV5BYmJjODZlYjItZTE2Zi00YjI5LThmNTAtNzQ0OGMyNjAzOTIzXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg,0,0,1/12/22
The Batman,https://occ-0-1379-2567.1.nflxso.net/dnm/api/v6/oQyw8Fv9eE41UPapt7zHvdUdzrE/AAAABSYkSuOzohmtHwVtjpjAyNSLlLYgJNM5KlzVcXdyMjlYc85ARrMaun21D9SY-0ESIMWlNHMa_aC5blGGkFjBCxsrBhm4QJVwWA.jpg?r=c13,movie,81500601,"The Batman‘s hunt for a killer leads him into Gotham City‘s grimy underworld, which may be more entwined with its ruling elite than he ever imagined.",7.9,2022,10570,tt1877830,https://m.media-amazon.com/images/M/MV5BMDdmMTBiNTYtMDIzNi00NGVlLWIzMDYtZTk3MTQ3NGQxZGEwXkEyXkFqcGdeQXVyMzMwOTU5MDk@._V1_SX300.jpg,0,0,1/12/22
Checkpoint,https://occ-0-4039-1500.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABcMEIrvxL8RBSZ0XkCGLCTduOThPKouGqPe038pZuAOhC2oUBy0W74U8HV2D8aOdToe7YPhX45ffSNiS4z-hdKtyLvpMzTcvLg.jpg?r=cfe,movie,81437809,"Filmed before he was forced to leave Damascus, Waref Abu Quba pays homage to the ancient city with poetic observations of Mahmoud Darwish.",7.9,2022,3534,tt0391857,https://m.media-amazon.com/images/M/MV5BMzM5ODQxNjU1M15BMl5BanBnXkFtZTcwNjI2ODc4Mw@@._V1_SX300.jpg,0,0,22/12/22
Mili,https://occ-0-4039-1500.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABefEy9rto8_teKdVJA0xSbnFUc0UVMqvIqrRvoM6iBcdUP1e4FiMZ95-zf0dZwN3PwN0t59UYfnj9on5iyRiYjrkYfzw3n83dA.jpg?r=d5e,movie,81564504,"After she‘s accidentally trapped in a walk-in freezer at work, a young woman fights to stay alive as her father and boyfriend launch a search for her.",7.9,2022,7578,tt15257644,https://m.media-amazon.com/images/M/MV5BNDhjZjc4NDMtMDZjNC00ZjhiLWE0OTItM2M0NGM1MThjYTQ4XkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_SX300.jpg,0,0,30/12/22
The Suicide Tourist,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABRCRp-Rt9qJNKdUbfnDy8EChPKxhpNM9x5ssnjrIE1cILAjC7bpkq-RoaWjhZui3Um72Xk9LhXjqXhtFOU6f5kLeqi1BfVm_3Q.jpg?r=679,movie,81650681,"While investigating a complex case, a terminally ill insurance adjustor follows clues to a mysterious hotel for those seeking assisted suicide.",7.9,2019,5371,tt1246599,https://m.media-amazon.com/images/M/MV5BNjE1NDNiNzYtZmM0Mi00NjZmLTg2N2UtYTdlY2Q5MzAxNWRkXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg,0,0,2/1/23
Mars One,https://occ-0-1691-299.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABfgppPdkHFHTPh6KYnh0SAoIyNalKpFQkbCKeujZZVNH369juuQ2hbGx3eIE34LtV2keqOmWA17UQnj4cZkzTgx7cQEvbUJGCQ.jpg?r=aec,movie,81578036,"Following a tense election, a tight-knit family works to navigate life changes while chasing separate goals ‚Äî including a secret dream to live on Mars.",7.9,2022,6924,tt16377816,https://m.media-amazon.com/images/M/MV5BNzJmZDA5YzMtYzdjZS00NmRlLTlmZjgtOTM2NmE4MmI2MTgzXkEyXkFqcGdeQXVyMTMxNjE3MzUy._V1_SX300.jpg,0,0,5/1/23
An Action Hero,https://occ-0-5169-2774.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABe6DT87BitQABwHXWh8y2AbIOrM0pb0o5WB4z06jyHTwM7FnSHD7URAwyDIV7hpoeuxoUaAXgXAoTnMXknQ6MgViGrbZKVGGQQ.jpg?r=fd6,movie,81514149,"A murder accusation turns a movie star‘s own life into an eccentric action thriller as he flees the country, with a vengeful politician hot on his heels.",7.9,2022,7703,tt15600222,https://m.media-amazon.com/images/M/MV5BMDJiOTdmMGItMmM5MC00ZTRiLWIzNjctNDE4ZTZkMWMzZTg0XkEyXkFqcGdeQXVyOTI3MzI4MzA@._V1_SX300.jpg,0,0,27/1/23
Iratta,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABYEjywRB3hthJwMhlWE5Ib_G9-tLiAJP0rRoYaaMRRbMQNLwYh5PjF6l8nZjudfFTNpk3O-8w4I_rv6Vi0TAmKvu69vz3zXAJA.jpg?r=89f,movie,81676929,"After a cop is found dead, a policeman‘s investigation sparks a chilling search for the truth connected to his estranged twin and their fraught past.",7.9,2023,6617,tt25406500,https://m.media-amazon.com/images/M/MV5BZTM2NDI0N2UtOTA1OS00ZWUyLTljNjEtMzM4MWEyZDYyM2VkXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_SX300.jpg,0,0,3/3/23
Worship,https://occ-0-1223-64.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABcPtpMiBifS1gKXDa_m4kAdAD53DlSXkVHDk1KrDbkV5pdvmIO7OAKySVd6ipUH_eyuH5SmHGg96-msqNx0hbn4app53QAE0tg.jpg?r=a63,movie,81658487,"Between faith and ritual, this documentary explores religious culture in Thailand and worshippers from different walks of life across the country.",7.9,2021,5895,tt1754909,0,0,0,6/3/23
Still Time,https://occ-0-7336-2567.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABXsw2fytcWR-sT8l6Wjl6jd2MW1JGB4AiCDfIyDUrPQt0IswIncKvMA5eG8HZdHVaIDtnPaf-_fSlo0dafenN5w6uuOMpHOBDGAnFBO20WhgENW7arTi6-wHDUYj86F98KY.jpg?r=944,movie,81660233,"In this time-jumping dramedy, a workaholic who‘s always in a rush now wants life to slow down when he finds himself leaping ahead a year every few hours.",7.9,2023,6534,tt4154464,0,0,0,16/3/23
Vaathi,https://occ-0-7397-2774.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABfSSi0BoJasHZ9GLwJcMhLoi3r-K4wwj_PJL8iWsstthwlezE8wWsxkHJ3aVbHn4oao7aqnAxXB0VEqIhqr_VtkDN7yTxQL25A.jpg?r=027,movie,81671561,"When a private school teacher is assigned to a neglected public school, he must overcome personal and political strife in his fight for education.",7.9,2023,8052,tt15427980,https://m.media-amazon.com/images/M/MV5BNDkwMjA4NmYtNDI0Zi00NTZhLWI3OTMtMmRmN2Q3NmVmNTBiXkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_SX300.jpg,0,0,17/3/23
Strangers,https://occ-0-3222-2567.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABfAM49oL9wM1jvWCGqpfIYM5aUjKcFWUon7GeqZErd093DUc6EyDiDuzpbPUkNkNrQir7c9RqrQRiKUP79-4qgWgv-R-EpQkTQ.jpg?r=f42,movie,81663111,"In a story based on real events, a boy deals with disease and despair in a remote Nigerian village ‚Äî until an unexpected source of help changes his life.",7.9,2022,7083,tt0044079,https://m.media-amazon.com/images/M/MV5BNWJjOGM4NmEtNDE2YS00OGEyLTkwZWItMGM4YzdhZDZhMzNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,0,0,17/3/23
Derren Brown: Miracle,http://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABToZh2IUDpwd7nwriaVQnfu6zVMg9eJx_Yh0bk-fddfCF4WXKGGOIdtK939NulKDSYSkMYXdABJO7n1ZbC7rlXvcz2M7GaijU2Fpp6B-UJt3ZESqm9Gd6aWQgU8.jpg?r=ac3,movie,80219802,"Illusionist Derren Brown reinvents the concept of 'faith healing‚Äù through a series of stunts that debunk the confines of fear, pain and disbelief.",7.8,2018,4410,tt1950134,https://images-na.ssl-images-amazon.com/images/M/MV5BMzRkMDQ5MGUtZDMzNS00ZjcyLTkzYmUtMDY0MDZlNTEzOTZjXkEyXkFqcGdeQXVyMjM3ODA2NDQ@._V1_SX300.jpg,0,0,22/6/18
Paddington 2,https://occ-0-1490-1489.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABW3fV9KsXw57-kjz4wLYKuAOBF8NcwVx4m_572tG77VfpnpxaI6C4bbsrTFKOi2en_L-W50tmaR3r-eSkYuE_u-O0Q.jpg?r=961,movie,80195897,"Paddington sets his heart on buying a beautiful antique book for dear Aunt Lucy‘s birthday, but things turn hairy when he gets blamed for its theft.",7.8,2018,6197,tt4468740,https://m.media-amazon.com/images/M/MV5BMmYwNWZlNzEtNjE4Zi00NzQ4LWI2YmUtOWZhNzZhZDYyNmVmXkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_SX300.jpg,0,0,21/9/18
Sanju,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABVWgRXVaDTeKpOXBLvDfeEPTYS5tPwd7qfC6dCUe7aMym8BqcpL_nObzUf-p-Q6r7jEJ_vwmC5WK-XLjNI-uR-niBQ.jpg?r=33f,movie,81020508,"From the depths of addiction to the heights of stardom to underworld entanglements, this biopic traces the checkered past of Indian actor Sanjay Dutt.",7.8,2018,9536,tt6452574,https://m.media-amazon.com/images/M/MV5BMjI3NTM1NzMyNF5BMl5BanBnXkFtZTgwOTE4NTgzNTM@._V1_SX300.jpg,0,0,15/10/18
